date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2010-03-20 03:00:00,14.1,54.0,0.8666,1046.9,717.6,1201.9,1318.2,602.8,1.3,3.5,77.3
2010-03-20 04:00:00,13.0,53.0,0.8574,935.6,613.7,1347.2,1385.3,489.8,0.8,2.7,40.9
2010-03-20 05:00:00,12.8,57.3,0.856,908.2,680.8,1197.0,1269.9,492.1,0.8,3.1,41.6
2010-03-20 06:00:00,13.1,62.0,0.9129,1004.6,653.1,1369.7,1422.5,553.9,0.8,2.4,59.2
2010-03-20 07:00:00,13.6,60.7,0.896,1106.6,764.4,1230.7,1475.6,791.5,1.2,4.5,119.6
2010-03-20 08:00:00,14.4,59.7,0.9083,1235.0,963.0,911.0,1623.0,1145.0,2.1,9.3,158.1
2010-03-20 09:00:00,14.5,49.4,0.8765,1280.6,1027.9,817.3,1587.7,1144.9,2.4,9.8,142.6
2010-03-20 10:00:00,15.0,51.3,0.8881,1368.0,1068.0,807.0,1781.6,1408.0,2.5,12.2,157.7
2010-03-20 11:00:00,15.7,51.6,0.9046,1400.3,1114.0,768.0,1679.6,1448.2,2.9,13.0,181.4
2010-03-20 12:00:00,17.1,48.5,0.9158,1415.5,1007.8,805.5,1739.4,1507.3,2.4,11.5,182.0
2010-03-20 13:00:00,16.8,45.0,0.9281,1510.0,1081.6,800.9,1735.0,1400.5,2.5,11.8,168.0
2010-03-20 14:00:00,19.4,44.6,0.937,1293.4,991.1,936.0,1717.8,1153.0,2.1,9.5,120.0
2010-03-20 15:00:00,18.1,42.7,0.9476,1239.8,901.7,999.6,1573.0,899.2,1.6,8.0,97.9
2010-03-20 16:00:00,20.7,40.2,0.9493,1360.0,869.3,1077.4,1600.6,789.0,1.5,6.7,76.6
2010-03-20 17:00:00,20.2,41.6,0.9556,1461.6,899.3,920.7,1649.0,978.6,2.2,9.7,114.2
2010-03-20 18:00:00,18.5,46.8,0.9744,1510.1,1041.7,830.3,1685.3,1203.3,2.4,11.7,140.6
2010-03-20 19:00:00,17.6,52.1,1.0159,1714.6,1127.1,697.3,1899.8,1445.3,3.6,15.4,227.9
2010-03-20 20:00:00,17.3,47.7,0.9914,1657.5,1226.7,681.7,1922.7,1341.1,4.1,17.4,217.6
2010-03-20 21:00:00,16.4,50.0,0.9964,1565.7,1063.7,816.4,1692.6,1349.5,3.1,12.7,195.7
2010-03-20 22:00:00,16.0,53.7,1.0132,1296.5,904.9,915.8,1729.1,1181.2,2.3,9.5,138.2
2010-03-20 23:00:00,16.9,54.8,1.0356,1282.8,908.9,841.6,1621.8,1056.7,2.0,8.6,128.1
2010-03-21 00:00:00,16.3,59.8,1.0396,1412.3,989.0,860.0,1662.6,1165.9,2.8,11.2,178.5
2010-03-21 01:00:00,16.0,57.9,1.0398,1235.0,898.2,884.5,1592.8,1001.3,2.2,7.6,126.4
2010-03-21 02:00:00,15.0,58.9,0.9951,1130.8,781.8,963.8,1556.5,912.0,1.6,6.2,87.2
2010-03-21 03:00:00,14.6,60.2,0.9941,1147.2,802.6,1046.2,1538.5,849.6,1.6,6.3,90.5
2010-03-21 04:00:00,16.0,59.5,1.0021,1105.8,850.1,1070.2,1631.3,760.7,1.4,5.5,83.3
2010-03-21 05:00:00,14.9,58.2,1.0196,1093.9,753.7,1158.7,1504.8,693.0,1.1,4.0,57.2
2010-03-21 06:00:00,15.1,63.0,1.0316,937.5,558.4,1300.0,1292.7,585.8,0.7,2.0,23.5
2010-03-21 07:00:00,14.1,65.5,1.063,1065.0,714.5,1154.4,1477.1,823.2,0.8,3.8,72.7
2010-03-21 08:00:00,14.5,62.0,1.0704,1201.2,719.3,1051.4,1436.3,1014.3,1.2,4.5,129.3
2010-03-21 09:00:00,15.9,60.9,1.073,1171.2,735.1,1025.9,1513.2,1024.3,1.5,5.6,104.3
2010-03-21 10:00:00,15.6,62.0,1.0868,1236.0,810.3,895.7,1649.3,1069.4,1.6,6.6,126.7
2010-03-21 11:00:00,18.7,50.1,1.07,1202.3,913.5,847.2,1711.8,990.0,1.7,6.8,104.9
2010-03-21 12:00:00,18.2,46.6,1.0249,1216.3,821.2,972.1,1520.0,860.7,1.8,7.6,105.1
2010-03-21 13:00:00,19.8,40.4,1.0091,1226.6,797.1,951.6,1662.1,813.8,1.8,6.5,105.1
2010-03-21 14:00:00,21.4,41.9,1.0126,1173.1,712.3,1201.2,1582.4,567.3,1.4,4.5,48.5
2010-03-21 15:00:00,19.7,38.1,0.9791,1280.3,934.3,952.4,1602.2,637.3,1.7,8.7,66.8
2010-03-21 16:00:00,20.9,35.7,0.8942,1123.4,895.6,1049.4,1490.9,659.9,1.8,7.2,103.9
2010-03-21 17:00:00,19.0,43.8,0.9206,1384.4,956.8,893.7,1623.1,800.1,2.2,8.7,138.6
2010-03-21 18:00:00,19.1,45.6,0.9252,1499.6,1070.4,730.6,1799.0,1155.7,3.9,14.8,179.9
2010-03-21 19:00:00,17.8,50.5,0.9689,1561.0,1135.3,864.2,1848.6,1096.1,3.5,12.6,185.0
2010-03-21 20:00:00,18.1,45.5,0.952,1685.2,1187.6,753.6,1876.8,1604.3,4.4,16.0,274.0
2010-03-21 21:00:00,17.1,52.0,0.9688,1316.0,1013.0,847.7,1706.5,1310.2,2.9,9.6,184.2
2010-03-21 22:00:00,17.5,54.3,0.9914,1171.1,880.0,923.7,1578.1,1141.9,1.8,7.8,118.3
2010-03-21 23:00:00,15.4,56.2,1.0198,1150.4,905.0,910.8,1689.0,1002.0,1.8,7.3,118.7
2010-03-22 00:00:00,15.0,62.4,1.0919,1207.4,815.0,1014.9,1661.1,945.4,1.7,5.8,86.5
2010-03-22 01:00:00,15.8,59.3,1.0805,1149.8,797.7,1092.0,1500.6,801.6,1.4,5.0,78.4
2010-03-22 02:00:00,16.5,56.4,1.0491,888.0,551.7,1402.8,1409.2,462.6,0.6,1.8,22.5
2010-03-22 03:00:00,17.7,56.1,1.0309,833.6,496.1,1921.8,1286.7,394.0,0.4,0.7,16.6
2010-03-22 04:00:00,15.1,53.1,1.0153,802.8,452.1,1756.0,1212.7,380.2,0.4,0.8,17.5
2010-03-22 05:00:00,16.3,53.9,1.0049,811.2,462.6,1678.8,1329.1,370.4,0.3,0.7,15.9
2010-03-22 06:00:00,15.6,50.2,0.9979,942.0,545.0,1568.8,1373.0,457.9,0.6,2.0,43.5
2010-03-22 07:00:00,14.6,55.9,1.0195,1122.7,721.9,1093.4,1538.0,678.0,1.2,4.8,80.0
2010-03-22 08:00:00,16.1,50.5,0.9571,1559.4,1193.1,746.6,2016.0,1176.9,3.5,17.5,210.2
2010-03-22 09:00:00,16.4,42.1,0.8281,1323.8,1252.0,682.6,1903.1,1162.8,3.6,18.0,201.2
2010-03-22 10:00:00,18.6,39.9,0.7793,1074.0,854.0,1001.0,1513.7,779.7,1.8,7.1,115.0
2010-03-22 11:00:00,18.1,36.3,0.7764,1090.0,859.3,1036.3,1539.2,720.0,1.6,6.9,117.8
2010-03-22 12:00:00,21.0,29.3,0.7263,1165.5,1012.2,928.1,1513.9,853.9,1.9,9.0,123.2
2010-03-22 13:00:00,21.7,27.8,0.7067,1135.1,984.1,916.8,1663.0,830.0,2.1,9.9,108.1
2010-03-22 14:00:00,21.3,25.6,0.6539,1056.0,959.7,980.6,1590.9,772.7,2.2,11.5,139.6
2010-03-22 15:00:00,20.4,25.5,0.6681,1115.9,972.9,926.4,1542.5,861.8,2.0,10.8,126.1
2010-03-22 16:00:00,21.3,23.5,0.606,1022.2,1044.3,992.9,1605.8,853.6,2.2,10.9,142.5
2010-03-22 17:00:00,19.0,28.8,0.6682,1186.6,1019.5,974.4,1686.3,799.0,2.7,11.7,139.4
2010-03-22 18:00:00,15.8,41.8,0.8264,1421.1,1299.0,691.2,1854.7,1237.7,4.0,18.3,215.1
2010-03-22 19:00:00,14.5,45.5,0.8347,1438.0,1351.5,698.3,1873.4,1443.0,4.6,21.4,236.6
2010-03-22 20:00:00,15.6,48.8,0.8178,1510.5,1285.2,644.1,2063.2,1301.8,4.3,21.8,226.1
2010-03-22 21:00:00,14.8,47.2,0.8177,1279.0,1164.9,782.8,1670.1,1255.4,3.3,14.2,169.2
2010-03-22 22:00:00,14.3,48.9,0.8231,1199.9,943.5,901.6,1545.4,1093.8,1.9,8.1,125.4
2010-03-22 23:00:00,15.4,49.9,0.8106,935.6,699.8,1073.5,1301.5,826.8,1.2,4.2,67.6
2010-03-23 00:00:00,13.0,51.4,0.8071,991.8,728.0,1240.1,1345.4,764.4,0.9,4.0,56.2
2010-03-23 01:00:00,13.4,53.9,0.8163,969.0,642.4,1347.3,1256.6,636.1,0.8,2.7,43.7
2010-03-23 02:00:00,12.1,57.9,0.8444,912.8,583.7,1362.9,1303.4,692.6,0.7,2.4,53.0
2010-03-23 03:00:00,11.1,74.2,0.9215,856.3,527.2,1582.9,1220.8,433.2,0.5,1.1,28.0
2010-03-23 04:00:00,10.0,77.6,0.9483,812.2,473.2,1718.0,1324.0,401.0,0.4,0.8,20.2
2010-03-23 05:00:00,8.4,79.7,0.9147,792.3,426.9,2003.4,1284.7,339.3,0.3,0.6,12.5
2010-03-23 06:00:00,9.5,71.6,0.9004,872.6,538.6,1526.6,1312.7,418.0,0.5,1.8,30.7
2010-03-23 07:00:00,9.5,69.8,0.9093,1071.6,722.6,1154.4,1429.0,640.6,1.1,4.7,96.8
2010-03-23 08:00:00,10.2,72.7,0.9117,1527.5,1169.0,842.5,1883.9,1132.6,3.0,14.3,212.8
2010-03-23 09:00:00,11.3,71.8,0.9232,1408.1,1325.0,704.5,1969.3,1275.8,3.5,21.4,256.2
2010-03-23 10:00:00,11.3,60.4,0.8803,1262.4,1244.2,722.0,1801.3,1284.8,3.5,15.1,232.3
2010-03-23 11:00:00,11.9,55.8,0.821,1347.2,1166.0,815.8,1758.1,1310.2,2.9,16.0,204.6
2010-03-23 12:00:00,13.2,52.6,0.8234,1172.7,1129.9,795.2,1815.8,1204.4,2.6,12.9,211.1
2010-03-23 13:00:00,13.2,55.0,0.8351,1244.5,1219.1,739.2,1920.9,1340.0,3.4,16.1,210.1
2010-03-23 14:00:00,15.2,44.1,0.7674,1241.3,1064.0,845.8,1524.3,1075.1,2.9,11.7,161.6
2010-03-23 15:00:00,14.9,50.3,0.7971,1056.4,940.8,859.3,1589.0,846.0,2.0,10.1,133.6
2010-03-23 16:00:00,11.5,64.2,0.8537,1086.7,899.2,887.4,1460.1,812.2,2.0,8.6,125.4
2010-03-23 17:00:00,13.7,55.1,0.8465,1151.5,1055.4,826.2,1770.6,982.6,3.1,13.0,183.0
2010-03-23 18:00:00,14.0,50.0,0.7695,1086.3,953.0,894.7,1423.2,797.9,1.8,8.8,111.3
2010-03-23 19:00:00,11.0,55.4,0.7822,1186.6,1062.3,828.4,1789.3,1090.8,2.9,12.4,124.4
2010-03-23 20:00:00,12.1,58.2,0.7867,1374.4,1047.2,795.8,1601.5,1229.1,3.1,13.7,171.0
2010-03-23 21:00:00,11.8,50.9,0.7881,1056.3,884.0,975.8,1546.5,1004.2,1.7,8.0,93.4
2010-03-23 22:00:00,12.4,56.5,0.7664,1050.0,822.6,1072.5,1292.5,878.1,1.3,4.9,77.8
2010-03-23 23:00:00,10.9,63.2,0.8057,1082.6,774.2,1049.8,1368.0,947.4,1.2,5.1,81.9
2010-03-24 00:00:00,11.5,62.8,0.8199,1013.6,793.8,1171.1,1368.7,874.9,1.1,5.2,72.8
2010-03-24 01:00:00,10.5,63.8,0.8082,957.1,729.1,1070.4,1391.0,773.8,1.0,4.8,75.2
2010-03-24 02:00:00,11.3,63.0,0.8025,957.5,653.0,1372.8,1259.7,707.8,0.9,2.7,40.8
2010-03-24 03:00:00,11.2,64.1,0.7856,816.5,517.9,1507.9,1208.4,648.8,0.6,1.6,35.6
2010-03-24 04:00:00,10.8,58.3,0.7813,935.2,570.2,1462.2,1312.7,677.7,0.6,1.7,42.7
2010-03-24 05:00:00,11.0,58.6,0.7628,847.4,542.9,1556.3,1292.6,622.1,0.6,1.2,34.3
2010-03-24 06:00:00,11.0,57.2,0.7382,944.5,572.2,1525.9,1217.4,575.3,0.8,1.7,42.1
2010-03-24 07:00:00,11.0,61.0,0.7455,1076.4,705.9,1209.7,1403.0,824.0,1.2,4.6,79.8
2010-03-24 08:00:00,10.2,55.6,0.7501,1327.7,1153.4,840.3,1654.8,1090.9,3.1,13.8,174.0
2010-03-24 09:00:00,11.5,58.0,0.7565,1581.0,1422.9,606.4,2142.4,1473.4,4.4,24.9,218.6
2010-03-24 10:00:00,12.1,51.6,0.7734,1357.5,1124.0,731.5,1734.6,1338.5,3.2,13.2,213.6
2010-03-24 11:00:00,15.6,46.1,0.7535,1149.4,898.0,902.5,1459.8,908.0,1.8,8.0,133.3
2010-03-24 12:00:00,16.4,38.2,0.7146,1054.1,799.9,941.2,1454.4,778.3,1.5,6.4,111.2
2010-03-24 13:00:00,15.7,35.6,0.6597,1173.9,880.6,901.5,1491.8,775.5,1.7,8.9,125.0
2010-03-24 14:00:00,15.9,36.3,0.6697,1134.9,948.5,896.6,1613.0,924.3,2.3,11.0,126.0
2010-03-24 15:00:00,10.6,62.6,0.8554,1034.2,884.1,954.1,1464.1,646.0,1.5,6.4,93.0
2010-03-24 16:00:00,9.9,77.0,0.972,1376.1,1089.7,837.3,1799.2,992.0,2.5,11.2,195.0
2010-03-24 17:00:00,11.2,70.5,0.9497,1366.5,1074.1,758.5,1729.5,1182.2,2.7,13.4,189.2
2010-03-24 18:00:00,11.1,63.7,0.8794,1297.8,1039.5,811.4,1670.3,998.6,2.8,12.1,149.8
2010-03-24 19:00:00,10.8,66.6,0.8643,1576.0,1328.0,633.3,2068.2,1350.3,4.4,19.0,254.4
2010-03-24 20:00:00,11.1,66.4,0.8486,1222.1,1084.8,810.9,1639.4,1081.7,3.4,14.8,201.4
2010-03-24 21:00:00,10.9,65.0,0.8336,1120.0,964.6,909.4,1492.4,854.0,2.6,8.9,165.6
2010-03-24 22:00:00,9.9,64.2,0.8248,1078.4,809.0,1064.0,1463.7,789.0,1.8,6.0,113.3
2010-03-24 23:00:00,10.7,60.5,0.7717,943.8,753.8,1245.3,1259.2,559.6,1.2,4.4,78.6
2010-03-25 00:00:00,9.7,63.5,0.7516,1007.0,781.2,1168.0,1408.0,586.8,1.2,4.3,80.0
2010-03-25 01:00:00,10.6,59.0,0.7686,960.3,589.9,1386.0,1323.9,483.8,1.1,2.6,40.3
2010-03-25 02:00:00,9.5,68.1,0.789,911.0,545.3,1493.5,1328.2,450.3,0.7,1.8,40.3
2010-03-25 03:00:00,9.6,66.2,0.8091,939.4,505.7,1657.8,1236.2,392.0,0.7,1.5,34.3
2010-03-25 04:00:00,8.7,75.2,0.8496,823.7,509.6,1638.7,1248.4,366.7,0.5,0.9,16.9
2010-03-25 05:00:00,10.1,67.5,0.8152,921.9,434.2,1838.2,1088.5,326.8,0.5,0.6,11.4
2010-03-25 06:00:00,7.6,79.9,0.8695,937.6,502.2,1700.2,1344.1,417.1,0.6,1.4,43.9
2010-03-25 07:00:00,7.9,80.6,0.8544,975.7,717.9,1310.4,1452.2,629.2,1.2,3.7,89.0
2010-03-25 08:00:00,8.2,71.6,0.8429,1372.8,972.9,884.0,1772.6,921.6,2.6,11.1,185.8
2010-03-25 09:00:00,8.5,78.1,0.8415,1434.2,1185.6,740.0,1840.2,1116.2,3.4,16.6,200.0
2010-03-25 10:00:00,9.7,69.0,0.8389,1121.7,886.4,959.3,1505.4,941.5,2.3,8.4,137.0
2010-03-25 11:00:00,10.9,65.7,0.8447,1098.0,823.5,976.7,1365.2,795.8,1.5,7.1,128.7
2010-03-25 12:00:00,13.1,51.9,0.8209,1078.4,841.4,1005.3,1398.7,769.6,1.3,6.1,98.6
2010-03-25 13:00:00,13.2,45.5,0.778,1106.0,869.6,890.9,1632.8,769.9,2.1,8.6,126.7
2010-03-25 14:00:00,14.1,44.9,0.7438,1100.3,934.2,956.5,1387.6,766.4,1.8,7.9,102.8
2010-03-25 15:00:00,16.2,40.9,0.7462,1062.3,914.8,926.8,1531.0,825.3,1.8,8.1,127.5
2010-03-25 16:00:00,18.1,34.7,0.7094,1094.0,982.0,957.8,1483.2,807.5,2.1,10.3,136.6
2010-03-25 17:00:00,17.3,37.8,0.7225,1157.1,928.3,958.3,1618.6,828.2,2.0,8.8,121.2
2010-03-25 18:00:00,15.5,41.7,0.6835,1227.6,1125.6,827.6,1643.1,971.2,2.9,15.3,165.9
2010-03-25 19:00:00,12.6,46.4,0.7293,1370.8,1403.8,652.7,2101.2,1483.1,5.5,24.4,255.5
2010-03-25 20:00:00,12.1,54.6,0.7642,1361.2,1247.1,705.8,2021.6,1443.4,4.4,22.5,235.6
2010-03-25 21:00:00,12.1,49.5,0.7555,1206.7,998.9,931.1,1431.3,1144.8,2.6,9.8,139.5
2010-03-25 22:00:00,10.4,57.8,0.714,1074.8,798.0,1093.8,1403.5,963.5,1.5,5.7,98.0
2010-03-25 23:00:00,10.0,55.9,0.7276,930.0,684.5,1084.8,1350.5,807.4,1.2,4.6,78.8
2010-03-26 00:00:00,10.1,56.8,0.7323,1006.1,826.4,1043.1,1386.7,809.9,1.8,5.4,88.4
2010-03-26 01:00:00,9.5,65.3,0.7425,1024.0,790.6,1119.7,1343.4,840.6,1.4,4.6,81.4
2010-03-26 02:00:00,9.6,63.2,0.7398,1013.0,683.1,1135.5,1260.5,747.7,1.2,3.5,70.4
2010-03-26 03:00:00,8.4,66.4,0.7455,913.7,566.6,1478.0,1219.0,466.9,0.6,1.6,33.5
2010-03-26 04:00:00,8.1,65.9,0.7459,925.0,577.9,1328.1,1250.4,545.1,0.7,2.3,43.6
2010-03-26 05:00:00,8.0,69.5,0.7655,923.4,614.8,1210.0,1220.2,773.8,0.8,3.1,71.3
2010-03-26 06:00:00,8.5,71.1,0.7711,1065.3,677.4,1096.1,1308.5,896.3,0.9,4.0,109.2
2010-03-26 07:00:00,8.9,69.6,0.7375,1122.0,825.2,1045.4,1409.2,983.7,1.5,6.7,138.6
2010-03-26 08:00:00,10.3,62.0,0.7214,1378.0,1116.9,759.5,1882.8,1385.4,3.3,15.7,236.6
2010-03-26 09:00:00,11.1,57.6,0.7544,1337.6,1226.9,682.0,1947.3,1569.9,3.8,19.5,272.2
2010-03-26 10:00:00,15.1,46.7,0.7407,1343.1,1062.1,718.0,1677.1,1419.0,3.0,15.4,218.1
2010-03-26 11:00:00,15.8,34.2,0.6729,1122.5,1152.9,809.5,1547.5,1254.8,2.8,14.1,176.4
2010-03-26 12:00:00,20.0,26.8,0.5976,1055.0,963.3,891.1,1503.0,859.3,2.0,11.3,105.3
2010-03-26 13:00:00,19.1,26.2,0.5741,1128.1,1057.3,933.3,1596.4,847.8,2.1,11.9,112.5
2010-03-26 14:00:00,15.6,29.3,0.5683,968.6,952.6,974.4,1391.0,782.3,1.8,7.9,109.2
2010-03-26 15:00:00,14.8,37.5,0.5922,971.6,729.4,1221.1,1279.0,544.5,1.3,5.0,94.3
2010-03-26 16:00:00,12.6,40.6,0.6292,1103.9,989.0,995.5,1381.3,761.5,1.9,8.8,110.9
2010-03-26 17:00:00,13.2,40.3,0.6982,1191.8,1053.7,824.0,1556.2,956.3,2.3,11.2,120.6
2010-03-26 18:00:00,12.8,43.3,0.6403,1168.0,985.2,920.1,1627.4,1019.7,2.3,10.9,120.0
2010-03-26 19:00:00,11.0,50.4,0.6046,1168.0,1084.3,893.5,1509.2,887.4,2.5,11.8,121.2
2010-03-26 20:00:00,9.4,54.2,0.628,1060.2,1020.0,879.4,1579.4,942.8,2.5,10.9,112.8
2010-03-26 21:00:00,10.2,53.3,0.6172,991.0,802.9,1086.0,1334.2,785.8,1.5,5.9,96.0
2010-03-26 22:00:00,10.2,51.9,0.6063,962.5,728.1,1256.1,1164.4,731.4,1.2,4.7,76.6
2010-03-26 23:00:00,9.8,53.2,0.6103,933.1,736.4,1224.6,1333.5,618.2,1.1,4.2,66.7
2010-03-27 00:00:00,8.7,49.7,0.63,1010.8,791.5,1132.6,1215.5,730.4,1.5,4.9,95.9
2010-03-27 01:00:00,8.9,53.8,0.6488,883.6,644.1,1290.0,1281.3,613.7,0.9,3.0,69.3
2010-03-27 02:00:00,7.9,60.2,0.6746,1108.8,765.4,1096.3,1259.5,787.7,1.3,4.6,78.0
2010-03-27 03:00:00,7.6,61.0,0.6777,1015.7,657.1,1262.5,1253.2,817.0,1.1,3.5,72.1
2010-03-27 04:00:00,7.0,67.4,0.6683,973.2,718.9,1257.4,1218.2,785.0,1.1,3.6,59.3
2010-03-27 05:00:00,8.4,62.4,0.6444,924.2,543.3,1459.5,1260.5,658.4,0.8,1.8,31.4
2010-03-27 06:00:00,6.1,67.9,0.641,953.7,602.7,1414.2,1225.0,760.0,0.9,2.4,57.2
2010-03-27 07:00:00,7.1,59.1,0.6396,995.5,662.3,1308.1,1266.0,779.1,1.2,3.5,63.2
2010-03-27 08:00:00,7.6,63.3,0.65,1067.8,867.3,1060.5,1389.6,926.6,1.5,6.5,103.9
2010-03-27 09:00:00,10.7,50.0,0.6654,1221.2,946.6,922.0,1514.7,1076.0,1.7,8.3,121.6
2010-03-27 10:00:00,14.7,36.1,0.6313,1225.4,966.0,885.5,1428.8,965.2,2.1,9.5,123.8
2010-03-27 11:00:00,18.3,30.4,0.592,1121.0,907.2,942.4,1451.0,859.0,2.2,9.1,132.6
2010-03-27 12:00:00,18.7,29.8,0.6013,1081.7,968.2,974.1,1434.5,763.6,2.0,8.7,108.8
2010-03-27 13:00:00,18.3,25.2,0.5861,1086.3,1037.7,988.0,1511.0,727.7,2.1,9.6,103.9
2010-03-27 14:00:00,16.5,26.9,0.5735,1110.7,997.0,825.8,1659.8,850.7,2.4,12.5,132.9
2010-03-27 15:00:00,17.3,29.5,0.5737,1025.1,830.0,1103.6,1302.7,726.8,1.9,7.1,107.4
2010-03-27 16:00:00,17.8,27.3,0.5555,1112.6,1104.5,971.4,1522.6,863.2,2.2,11.1,119.6
2010-03-27 17:00:00,16.2,30.4,0.6038,1141.4,991.3,934.3,1477.8,878.6,2.2,11.2,143.8
2010-03-27 18:00:00,15.6,35.7,0.644,1258.4,1115.1,939.2,1633.6,971.2,2.8,12.3,161.7
2010-03-27 19:00:00,15.0,39.3,0.6657,1253.8,1122.2,827.0,1702.0,1337.4,3.1,13.7,188.2
2010-03-27 20:00:00,12.8,45.8,0.6991,1308.3,1046.4,832.6,1600.3,1268.9,2.9,12.4,165.3
2010-03-27 21:00:00,12.8,47.1,0.6946,1102.1,948.6,957.5,1371.8,1056.0,2.3,8.7,137.2
2010-03-27 22:00:00,11.3,48.3,0.7042,1074.8,822.6,1002.5,1321.5,1053.2,1.7,6.9,98.9
2010-03-27 23:00:00,10.7,59.5,0.7326,1243.3,868.6,896.9,1542.3,1269.9,2.1,8.3,130.0
2010-03-28 00:00:00,10.5,54.8,0.7277,1228.4,880.8,930.0,1390.8,1164.0,2.3,8.4,124.6
2010-03-28 01:00:00,10.8,55.8,0.7278,1248.5,939.4,929.6,1363.9,1247.4,2.2,8.5,108.8
2010-03-28 02:00:00,8.7,58.5,0.7294,1123.6,835.3,962.4,1464.8,1102.1,1.6,6.6,90.5
2010-03-28 03:00:00,8.5,66.7,0.7276,1197.0,892.8,916.3,1441.0,999.7,2.1,8.6,138.2
2010-03-28 04:00:00,8.0,64.9,0.7124,999.9,738.2,1054.5,1368.1,930.8,1.4,5.3,71.6
2010-03-28 05:00:00,9.4,59.1,0.7,843.9,588.4,1391.2,1258.3,709.7,0.8,2.7,41.0
2010-03-28 06:00:00,8.0,61.8,0.699,973.2,674.2,1301.0,1422.5,749.6,1.2,3.6,81.6
2010-03-28 07:00:00,7.5,70.0,0.7043,945.2,677.2,1158.0,1347.4,810.9,1.3,3.3,92.8
2010-03-28 08:00:00,9.3,54.5,0.7035,1054.7,709.6,1158.7,1326.7,852.2,1.3,5.0,108.2
2010-03-28 09:00:00,13.0,47.6,0.7242,1232.8,818.4,930.2,1500.9,1040.8,2.0,7.7,131.7
2010-03-28 10:00:00,16.3,38.4,0.7018,1144.9,900.5,963.9,1591.1,1033.6,2.3,9.5,121.6
2010-03-28 11:00:00,20.4,32.6,0.6887,1161.6,910.1,951.7,1453.4,1077.4,2.3,9.5,126.0
2010-03-28 12:00:00,20.4,26.1,0.6607,1180.8,860.4,1081.2,1524.3,721.9,1.7,7.9,88.3
2010-03-28 13:00:00,21.4,23.6,0.5768,1044.8,827.8,1170.6,1312.7,563.5,1.4,5.4,68.0
2010-03-28 14:00:00,17.9,23.5,0.5319,917.7,665.0,1362.1,1200.9,479.1,0.9,3.6,49.0
2010-03-28 15:00:00,17.8,26.8,0.5594,1042.1,799.2,1129.6,1310.4,484.1,1.3,4.9,70.0
2010-03-28 16:00:00,18.4,30.0,0.5848,957.4,690.6,1140.2,1169.4,502.0,1.4,4.0,71.5
2010-03-28 17:00:00,16.5,30.5,0.6048,933.4,721.1,1156.1,1151.3,516.0,1.2,4.3,80.9
2010-03-28 18:00:00,15.8,36.8,0.617,1012.0,790.8,1150.5,1301.0,521.7,1.3,4.7,91.2
2010-03-28 19:00:00,14.5,40.2,0.6438,1147.4,806.5,1046.6,1357.0,677.7,1.8,6.0,93.9
2010-03-28 20:00:00,13.9,43.2,0.6623,1027.4,741.7,1146.1,1382.2,811.6,1.7,5.8,100.8
2010-03-28 21:00:00,11.9,44.0,0.6686,909.9,648.9,1286.2,1196.2,548.8,1.0,3.4,67.7
2010-03-28 22:00:00,12.3,46.0,0.6449,1017.6,646.0,1266.0,1162.8,522.2,1.0,3.3,66.2
2010-03-28 23:00:00,11.7,43.8,0.6319,960.8,680.4,1235.0,1143.8,495.0,1.1,2.8,61.1
2010-03-29 00:00:00,10.7,47.0,0.6135,923.5,621.9,1340.2,1190.7,387.8,1.0,2.3,47.8
2010-03-29 01:00:00,10.6,43.5,0.5895,818.0,545.0,1651.5,1060.3,334.2,0.6,1.4,19.5
2010-03-29 02:00:00,10.5,45.2,0.5901,781.2,529.4,1626.6,1022.2,355.5,0.5,1.1,23.3
2010-03-29 03:00:00,9.4,44.5,0.5913,840.4,513.5,1448.0,1062.1,381.1,0.7,1.4,27.8
2010-03-29 04:00:00,11.9,46.9,0.628,898.6,547.0,1496.0,1176.1,486.9,0.6,1.3,37.8
2010-03-29 05:00:00,10.4,50.2,0.6341,942.9,581.4,1513.0,1191.8,635.0,0.7,1.7,58.3
2010-03-29 06:00:00,9.7,48.7,0.6167,974.4,649.4,1230.5,1182.7,729.6,1.0,3.0,78.3
2010-03-29 07:00:00,7.7,55.7,0.615,1309.0,1192.5,877.8,1720.7,1112.0,2.9,14.9,186.4
2010-03-29 08:00:00,10.5,45.9,0.5748,1233.2,1237.4,692.6,1697.6,1345.1,4.2,20.1,243.5
2010-03-29 09:00:00,11.4,38.7,0.5184,956.3,770.3,1044.3,1220.3,698.0,1.5,5.5,114.5
2010-03-29 10:00:00,14.2,31.5,0.5222,955.5,745.4,1110.3,1216.4,656.1,1.5,5.6,110.7
2010-03-29 11:00:00,15.8,29.2,0.5285,928.7,819.1,1082.9,1280.1,631.7,1.4,6.0,125.5
2010-03-29 12:00:00,16.5,27.0,0.5406,990.4,809.6,1162.9,1208.4,556.9,1.5,5.4,94.8
2010-03-29 13:00:00,17.7,27.9,0.5517,949.4,791.3,1134.2,1358.6,538.6,1.5,6.7,88.3
2010-03-29 14:00:00,18.8,28.1,0.5446,944.6,829.5,1074.4,1280.7,548.0,1.6,5.3,103.0
2010-03-29 15:00:00,18.6,27.4,0.5387,990.9,737.2,1187.6,1259.5,524.3,1.4,4.9,100.0
