carat,cut,color,clarity,depth,table,price,x,y,z
0.9,Very Good,F,SI2,60.3,57.0,3519,6.27,6.34,3.8
0.31,Premium,G,VS1,62.8,58.0,802,4.3,4.27,2.69
0.81,Very Good,G,SI2,63.4,58.0,2545,5.87,5.92,3.74
1.0,Ideal,F,SI2,62.4,57.0,5798,6.37,6.42,3.99
0.9,Good,H,SI1,60.5,64.0,3125,6.18,6.11,3.72
2.04,Fair,I,SI2,66.6,56.0,9802,7.8,7.77,5.19
0.74,Ideal,F,VS1,62.3,56.0,3170,5.79,5.76,3.6
1.2,Ideal,J,VS2,61.8,55.0,5318,6.84,6.86,4.23
0.53,Ideal,G,VS2,61.4,55.0,1615,5.23,5.26,3.22
1.01,Premium,G,VS2,61.2,57.0,5701,6.46,6.41,3.94
0.79,Very Good,E,VVS1,63.1,60.0,3796,5.88,5.84,3.7
0.57,Premium,E,SI1,62.2,55.0,1590,5.36,5.31,3.32
0.58,Very Good,D,SI1,63.5,58.0,1720,5.29,5.32,3.37
0.41,Ideal,E,VS1,62.1,55.0,1153,4.78,4.75,2.96
1.14,Premium,G,SI1,62.3,59.0,5548,6.66,6.69,4.16
0.73,Premium,D,VS1,60.0,58.0,3620,5.86,5.9,3.53
1.7,Premium,G,SI2,62.5,58.0,10574,7.53,7.6,4.73
1.5,Ideal,G,SI2,60.5,57.0,10543,7.4,7.43,4.49
0.83,Ideal,D,SI1,61.5,53.0,3933,6.09,6.07,3.74
0.23,Very Good,F,VVS2,60.3,58.0,530,3.99,4.03,2.42
0.3,Ideal,G,VVS2,61.8,57.0,850,4.31,4.33,2.67
0.72,Ideal,D,VS1,61.4,56.0,3622,5.8,5.82,3.57
1.0,Very Good,G,SI2,62.4,60.0,4142,6.31,6.36,3.95
1.05,Very Good,G,SI1,59.1,57.0,4429,6.63,6.73,3.95
1.23,Very Good,E,VS1,61.5,58.0,10730,6.88,6.93,4.25
0.41,Ideal,E,VS1,60.4,55.0,1115,4.85,4.89,2.94
0.35,Ideal,G,VVS2,61.2,55.0,1092,4.62,4.59,2.82
1.04,Ideal,H,SI2,61.8,55.0,4368,6.54,6.5,4.03
0.7,Good,H,SI1,60.2,64.0,2176,5.72,5.65,3.42
0.26,Very Good,H,VS1,62.9,54.0,430,4.06,4.08,2.56
0.35,Ideal,I,VS1,62.1,54.0,571,4.54,4.57,2.83
1.04,Ideal,E,SI2,61.6,55.0,5163,6.51,6.54,4.02
0.73,Very Good,G,SI2,62.6,56.0,1986,5.77,5.79,3.62
0.56,Ideal,D,SI1,61.3,55.0,1708,5.32,5.35,3.27
0.7,Ideal,G,SI1,61.1,55.0,2335,5.72,5.76,3.51
0.64,Premium,F,SI1,60.1,60.0,1901,5.62,5.57,3.36
1.22,Premium,I,VS1,61.1,58.0,6121,6.91,6.84,4.2
0.43,Ideal,I,IF,62.3,53.0,1046,4.82,4.9,3.02
2.0,Premium,J,VS2,61.5,59.0,13675,8.11,8.06,4.97
0.41,Ideal,F,VS1,62.5,57.0,1076,4.76,4.75,2.97
0.4,Ideal,H,IF,62.7,57.0,1158,4.68,4.7,2.94
1.51,Premium,H,VS1,61.0,60.0,11263,7.34,7.29,4.46
0.31,Premium,E,VS1,60.0,59.0,734,4.38,4.42,2.64
1.59,Premium,F,SI2,60.3,59.0,9972,7.6,7.55,4.57
0.9,Very Good,D,SI1,60.9,57.0,4438,6.22,6.26,3.8
0.33,Ideal,E,SI1,62.5,55.0,743,4.45,4.42,2.77
0.9,Ideal,D,VS2,61.5,56.0,4128,6.25,6.2,3.83
1.06,Ideal,E,SI2,60.9,57.0,5147,6.58,6.62,4.02
0.31,Ideal,D,SI1,61.8,57.0,571,4.32,4.36,2.68
2.01,Very Good,J,SI2,63.4,59.0,11660,7.99,7.95,5.05
0.52,Ideal,F,IF,60.3,57.0,2504,5.23,5.28,3.17
0.43,Ideal,D,SI1,62.5,55.0,993,4.83,4.8,3.01
0.5,Premium,G,VS1,59.4,60.0,1746,5.17,5.13,3.06
1.1,Premium,D,SI2,62.4,58.0,4725,6.6,6.57,4.11
0.71,Premium,E,SI2,60.5,59.0,2340,5.78,5.75,3.49
1.03,Ideal,G,SI1,60.9,57.0,4900,6.54,6.5,3.97
0.9,Premium,I,VS2,59.1,59.0,3385,6.28,6.24,3.7
0.57,Ideal,E,VS2,62.1,55.0,1654,5.33,5.37,3.32
1.5,Premium,H,VS2,62.1,59.0,9253,7.26,7.2,4.49
0.31,Ideal,I,VVS1,62.0,54.0,571,4.34,4.37,2.7
0.5,Ideal,F,VVS2,60.7,57.0,1912,5.12,5.16,3.12
0.82,Premium,I,SI1,62.6,57.0,2405,5.98,5.94,3.73
0.53,Very Good,G,VS1,61.9,57.0,1607,5.19,5.22,3.22
1.69,Ideal,H,I1,62.0,56.0,6757,7.66,7.61,4.73
1.01,Premium,E,SI1,60.5,62.0,5226,6.5,6.46,3.92
1.02,Premium,H,SI1,61.1,58.0,5084,6.51,6.46,3.96
0.41,Ideal,H,VVS1,61.4,56.0,1115,4.8,4.77,2.94
0.76,Ideal,F,SI1,61.7,55.0,2682,5.87,5.9,3.63
0.88,Ideal,D,SI2,62.2,56.0,3962,6.12,6.16,3.82
0.77,Ideal,E,SI2,62.3,57.0,2689,5.88,5.91,3.67
2.05,Premium,G,SI1,62.2,56.0,13767,8.19,8.08,5.06
1.01,Ideal,G,SI2,61.0,56.0,4383,6.48,6.54,3.97
0.3,Very Good,I,VS1,60.4,58.0,473,4.34,4.4,2.64
0.36,Premium,G,VS2,62.5,58.0,589,4.51,4.55,2.83
1.01,Very Good,E,VS2,62.9,58.0,6221,6.37,6.47,4.04
2.01,Ideal,F,SI2,60.0,56.0,17220,8.17,8.22,4.92
1.1,Premium,I,SI1,60.4,61.0,4312,6.73,6.69,4.05
0.71,Ideal,G,VVS1,62.1,56.0,3167,5.72,5.84,3.59
1.46,Very Good,I,SI1,62.8,57.0,7387,7.13,7.21,4.5
0.33,Ideal,H,VS1,62.2,53.3,592,4.45,4.48,2.77
0.65,Ideal,H,VVS1,62.4,54.0,2177,5.55,5.57,3.47
0.94,Premium,E,SI1,62.0,58.0,4661,6.24,6.27,3.88
0.7,Ideal,G,SI2,61.8,56.0,1966,5.66,5.6,3.48
1.21,Ideal,E,VS1,62.2,57.0,8348,6.83,6.8,4.24
0.73,Fair,F,I1,66.9,54.0,1158,5.62,5.54,3.74
0.46,Ideal,G,IF,62.1,56.0,1654,4.93,4.96,3.07
0.42,Very Good,H,VVS1,62.2,56.0,1193,4.78,4.81,2.98
1.11,Ideal,G,VS1,62.6,57.0,7758,6.64,6.59,4.14
0.83,Ideal,E,VS2,61.3,56.0,4271,6.06,6.08,3.72
0.72,Ideal,J,SI1,61.7,56.0,1853,5.77,5.81,3.57
0.57,Very Good,D,SI1,61.1,56.0,1754,5.33,5.38,3.27
1.0,Good,G,VS1,63.6,59.0,6349,6.3,6.34,4.02
0.9,Ideal,G,VS2,61.7,56.0,4773,6.19,6.26,3.84
0.23,Good,D,VVS1,64.8,58.0,478,3.83,3.85,2.49
1.51,Very Good,G,SI1,62.9,58.0,9841,7.25,7.28,4.57
0.6,Premium,H,SI1,58.9,61.0,1341,5.54,5.5,3.25
0.3,Good,I,SI1,63.8,57.0,506,4.27,4.19,2.7
0.91,Good,G,VS2,59.9,61.0,4125,6.2,6.33,3.75
0.32,Ideal,G,IF,61.3,55.0,918,4.43,4.47,2.73
1.5,Premium,G,VS1,61.2,59.0,14105,7.32,7.36,4.49
0.56,Ideal,G,SI1,61.3,54.0,1417,5.34,5.37,3.28
1.01,Ideal,H,SI1,62.5,56.0,5589,6.38,6.45,4.01
1.09,Very Good,E,SI1,62.5,57.0,5539,6.55,6.61,4.11
2.02,Good,H,SI2,60.2,55.0,16565,8.08,8.19,4.9
0.96,Premium,E,SI2,62.6,60.0,4113,6.32,6.26,3.94
0.83,Very Good,E,SI1,62.1,58.0,3002,6.01,6.04,3.74
0.82,Very Good,I,VS1,63.6,58.9,2583,5.88,5.93,3.76
0.43,Ideal,H,VS1,61.2,56.0,850,4.87,4.9,2.99
0.32,Ideal,D,VVS2,60.9,57.0,1008,4.39,4.45,2.7
0.35,Very Good,G,VS1,59.2,60.0,725,4.59,4.64,2.73
1.12,Very Good,G,IF,61.0,58.0,9820,6.7,6.72,4.09
0.3,Very Good,E,SI1,63.4,56.0,675,4.25,4.23,2.69
0.8,Ideal,E,SI1,62.3,54.0,3622,5.95,5.97,3.71
0.75,Very Good,D,SI2,63.6,58.0,2618,5.71,5.76,3.65
0.71,Ideal,G,VVS2,61.3,56.0,3307,5.75,5.77,3.53
0.89,Fair,G,SI2,58.9,66.0,2579,6.26,6.16,3.66
0.23,Very Good,H,VS1,59.4,61.0,338,4.0,4.05,2.39
0.4,Ideal,G,VS1,62.3,57.0,1050,4.73,4.68,2.93
1.15,Ideal,G,VVS1,62.7,56.0,10644,6.69,6.67,4.19
0.79,Premium,H,SI2,60.4,61.0,2471,5.99,5.96,3.61
1.51,Good,F,SI1,64.2,57.0,10514,7.09,7.2,4.59
0.32,Ideal,F,VS2,62.4,57.0,828,4.38,4.34,2.72
1.14,Ideal,H,VS2,61.1,57.0,7409,6.71,6.78,4.12
1.02,Fair,I,SI2,66.2,57.0,3290,6.34,6.26,4.17
1.02,Good,I,VS1,63.7,58.0,4478,6.33,6.26,4.01
1.26,Ideal,J,SI1,62.0,56.0,5398,6.93,6.9,4.29
0.34,Ideal,H,SI1,61.5,55.0,647,4.53,4.55,2.79
0.33,Very Good,G,SI2,59.4,59.0,434,4.5,4.52,2.68
0.54,Ideal,F,VS1,62.5,56.0,1819,5.18,5.22,3.25
0.23,Very Good,H,IF,63.9,55.0,369,3.89,3.9,2.49
1.0,Premium,F,VVS1,63.0,56.0,8154,6.37,6.32,4.0
0.71,Premium,F,SI2,60.6,58.0,2363,5.77,5.72,3.48
1.1,Very Good,F,VS2,63.5,55.0,5218,6.58,6.52,4.16
0.51,Ideal,G,VS1,61.2,55.0,1634,5.15,5.19,3.16
1.2,Good,D,SI2,63.7,52.0,6344,6.72,6.68,4.27
1.03,Very Good,H,SI1,60.8,60.0,4836,6.47,6.5,3.94
2.05,Ideal,J,VVS2,62.7,56.0,17214,8.18,8.11,5.11
0.78,Ideal,E,SI2,61.2,54.0,2596,5.96,6.0,3.66
1.2,Premium,I,VS1,59.9,59.0,6250,6.96,6.87,4.14
1.01,Very Good,F,SI2,62.5,58.0,4690,6.39,6.41,4.0
0.9,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9
0.54,Ideal,G,VS1,61.4,55.0,1868,5.26,5.3,3.24
0.36,Ideal,F,VS2,62.0,55.0,932,4.58,4.55,2.83
0.4,Premium,F,VS2,61.0,59.0,842,4.71,4.76,2.89
0.32,Ideal,D,VVS1,61.7,55.0,1067,4.41,4.44,2.73
1.01,Premium,G,VVS2,62.0,56.0,6670,6.49,6.41,4.0
2.01,Premium,I,VS2,60.3,62.0,15939,8.13,8.08,4.89
0.91,Premium,H,SI2,60.9,61.0,3453,6.24,6.18,3.78
0.54,Premium,E,VS2,60.7,56.0,1760,5.32,5.29,3.22
0.43,Ideal,I,VS1,62.2,53.0,789,4.86,4.91,3.04
0.74,Ideal,E,VS2,62.7,54.0,2984,5.8,5.77,3.63
1.01,Ideal,H,SI1,61.2,57.0,5387,6.42,6.47,3.95
1.02,Ideal,G,I1,61.5,56.0,3382,6.49,6.46,3.98
0.89,Ideal,G,VVS2,61.7,55.0,4062,6.22,6.19,3.83
1.07,Very Good,I,SI1,60.7,61.0,4237,6.55,6.6,3.99
0.24,Ideal,D,VVS2,61.0,57.0,526,4.03,4.07,2.47
0.4,Good,E,VVS2,57.7,62.0,981,4.82,4.88,2.8
0.26,Ideal,E,VVS2,62.0,56.0,769,4.13,4.1,2.55
0.71,Very Good,I,SI1,60.4,63.0,2028,5.8,5.73,3.48
0.3,Premium,G,VVS2,62.7,56.0,878,4.31,4.24,2.68
0.36,Ideal,D,SI2,62.3,57.0,537,4.52,4.57,2.83
0.36,Very Good,D,VS2,64.0,56.0,759,4.49,4.51,2.88
0.53,Ideal,D,VVS2,62.2,56.0,2407,5.19,5.23,3.24
1.11,Very Good,J,SI1,62.0,58.0,3901,6.57,6.62,4.09
0.3,Ideal,F,VVS1,61.5,56.0,1041,4.32,4.36,2.67
1.0,Premium,G,VS1,59.2,60.0,6115,6.6,6.54,3.89
1.52,Premium,E,SI2,58.1,60.0,9831,7.59,7.53,4.39
0.32,Premium,E,SI1,60.2,60.0,561,4.39,4.44,2.66
0.3,Premium,E,VS2,60.0,58.0,844,4.4,4.37,2.63
1.14,Premium,F,SI1,62.5,59.0,5228,6.67,6.65,4.16
1.0,Good,G,VS2,56.6,61.0,5484,6.65,6.61,3.75
0.38,Premium,E,VS1,60.7,59.0,1000,4.69,4.73,2.86
0.51,Ideal,G,SI1,63.2,58.0,1284,5.05,5.08,3.2
0.47,Very Good,D,SI2,61.5,55.0,1078,5.0,5.04,3.09
1.5,Premium,G,VS1,60.8,61.0,13720,7.36,7.29,4.45
0.8,Premium,J,VS1,60.8,59.0,2292,6.0,5.94,3.63
0.41,Ideal,F,VVS1,60.9,56.0,1295,4.79,4.83,2.93
1.21,Premium,F,SI1,61.1,61.0,5720,6.78,6.74,4.13
0.7,Good,G,VS1,63.5,61.0,2577,5.6,5.64,3.57
0.71,Ideal,G,SI2,61.5,55.0,2264,5.74,5.78,3.54
0.9,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88
0.32,Very Good,H,VS2,62.4,58.0,505,4.33,4.36,2.71
1.0,Ideal,G,VS1,62.5,54.0,7648,6.4,6.44,4.01
2.23,Premium,J,SI2,60.5,61.0,12770,8.47,8.4,5.1
1.72,Good,D,SI2,63.4,62.0,12248,7.53,7.59,4.79
1.21,Good,G,VS2,63.8,56.0,8099,6.74,6.67,4.28
0.51,Premium,F,SI1,59.4,60.0,1308,5.19,5.21,3.09
0.41,Ideal,H,SI1,61.5,55.0,763,4.78,4.81,2.95
1.52,Very Good,F,VS2,63.5,57.0,14217,7.23,7.29,4.61
0.7,Good,E,SI1,65.0,57.0,2038,5.53,5.58,3.61
0.7,Very Good,F,SI1,62.4,56.0,2573,5.63,5.69,3.53
0.36,Very Good,E,VVS2,60.2,59.0,742,4.6,4.64,2.78
0.84,Ideal,H,SI2,63.0,56.0,2628,6.04,6.02,3.8
0.71,Ideal,E,SI1,61.6,53.0,2258,5.79,5.73,3.55
1.03,Ideal,F,SI2,60.9,56.0,4891,6.56,6.51,3.98
0.34,Ideal,E,SI1,62.9,55.0,765,4.5,4.47,2.82
0.41,Ideal,J,VS1,62.8,56.0,707,4.73,4.79,2.99
0.51,Ideal,D,SI1,62.6,57.0,1619,5.11,5.08,3.19
1.02,Premium,F,VS1,61.9,58.0,7485,6.5,6.45,4.01
0.71,Very Good,D,SI1,62.4,54.0,2887,5.71,5.79,3.59
1.5,Very Good,D,VS1,61.2,63.0,16407,7.28,7.32,4.47
1.51,Good,H,SI1,61.8,61.0,9218,7.25,7.32,4.5
2.01,Very Good,E,SI2,60.6,59.0,17118,8.11,8.25,4.96
0.7,Ideal,E,VS2,61.3,57.0,3504,5.73,5.75,3.52
1.02,Ideal,H,SI1,61.9,57.0,4924,6.4,6.46,3.98
0.39,Very Good,G,SI1,62.5,55.0,694,4.68,4.7,2.93
0.3,Ideal,G,VS1,61.7,54.6,618,4.3,4.33,2.67
1.02,Ideal,E,VS1,62.2,54.0,8011,6.44,6.46,4.01
0.61,Ideal,E,VS2,61.7,56.0,2225,5.46,5.43,3.36
1.71,Ideal,J,VS1,62.4,56.0,10778,7.63,7.59,4.75
0.23,Very Good,D,VS2,61.6,58.0,402,3.96,3.99,2.45
1.01,Ideal,F,VS2,61.2,58.0,7409,6.45,6.43,3.94
0.95,Premium,G,SI2,59.8,60.0,3181,6.36,6.34,3.8
0.9,Ideal,H,SI2,62.0,57.0,3516,6.19,6.17,3.83
0.41,Ideal,G,VS2,62.7,55.0,1061,4.79,4.75,2.99
1.27,Premium,F,VVS2,61.3,60.0,11905,6.99,6.9,4.26
1.01,Good,E,VS2,63.8,59.0,5430,6.26,6.22,3.98
0.33,Very Good,G,VVS2,60.0,63.0,965,4.49,4.45,2.68
0.51,Ideal,F,SI1,62.9,56.0,1406,5.1,5.05,3.19
1.16,Ideal,F,VS2,61.3,57.0,9432,6.76,6.79,4.15
0.23,Very Good,F,VVS1,63.2,58.0,505,3.89,3.93,2.47
1.01,Very Good,H,VVS1,61.1,58.0,6777,6.41,6.45,3.93
0.51,Good,H,VS2,64.1,54.0,1195,5.02,5.0,3.21
0.43,Ideal,G,SI1,61.1,57.0,951,4.88,4.9,2.99
1.01,Premium,H,SI2,61.9,60.0,4242,6.43,6.4,3.97
1.0,Very Good,H,SI2,63.4,61.0,3920,6.33,6.29,4.0
0.78,Ideal,G,VS2,62.2,57.0,3171,5.87,5.9,3.66
1.01,Premium,D,VS1,62.4,58.0,8265,6.38,6.41,3.99
0.76,Premium,F,SI1,60.9,59.0,2631,5.89,5.83,3.57
0.91,Ideal,G,VS2,62.3,57.0,4257,6.18,6.24,3.87
0.9,Very Good,G,VS2,62.4,61.0,4210,6.13,6.17,3.84
0.36,Ideal,D,SI1,60.6,56.0,794,4.63,4.58,2.79
0.7,Good,E,VS2,64.1,59.0,2777,5.64,5.59,3.6
0.62,Very Good,D,VS2,59.2,59.1,2311,5.55,5.6,3.3
0.56,Ideal,E,VS1,60.0,55.0,2352,5.43,5.4,3.25
0.52,Very Good,D,SI1,63.2,57.0,1446,5.11,5.15,3.24
1.11,Premium,J,SI1,59.5,58.0,3524,6.89,6.77,4.07
0.42,Premium,F,VS1,62.7,61.0,1176,4.77,4.74,2.98
0.42,Premium,E,SI1,62.3,58.0,992,4.81,4.76,2.98
0.32,Premium,H,SI1,61.9,58.0,576,4.38,4.34,2.7
0.36,Very Good,F,VS1,60.1,59.0,825,4.62,4.66,2.78
1.02,Very Good,E,I1,60.6,63.0,3141,6.46,6.52,3.93
1.5,Very Good,E,VS2,59.4,62.0,12474,7.4,7.48,4.42
1.25,Premium,G,SI2,61.1,58.0,4340,6.96,6.91,4.24
0.32,Good,D,SI1,63.2,54.0,589,4.36,4.38,2.76
1.12,Premium,G,VS2,61.7,56.0,6503,6.72,6.61,4.11
1.11,Very Good,D,VS2,63.2,57.0,8006,6.64,6.61,4.18
0.7,Very Good,G,SI1,62.5,57.0,2106,5.63,5.7,3.54
0.32,Premium,F,SI1,60.0,59.0,533,4.42,4.45,2.66
0.41,Premium,E,SI1,60.1,60.0,755,4.79,4.83,2.89
0.79,Very Good,F,SI1,61.5,58.0,3047,5.94,5.97,3.66
1.16,Premium,H,VS2,62.3,56.0,6202,6.77,6.68,4.19
1.75,Ideal,G,VS2,62.1,57.0,16803,7.73,7.69,4.79
1.74,Ideal,E,SI2,62.3,57.0,10085,7.8,7.7,4.83
0.7,Premium,I,VS1,62.9,61.0,2234,5.64,5.62,3.54
0.28,Ideal,E,VVS2,60.8,55.0,787,4.26,4.29,2.6
1.72,Very Good,I,SI2,63.4,57.0,8630,7.6,7.58,4.81
0.75,Ideal,E,SI1,61.7,56.0,2964,5.84,5.86,3.61
1.01,Premium,D,SI2,62.2,60.0,4672,6.43,6.4,3.99
0.77,Premium,I,VS2,60.3,58.0,2375,5.96,5.94,3.59
0.71,Ideal,H,VS1,62.4,56.0,2559,5.66,5.71,3.55
0.44,Ideal,G,VVS1,62.0,54.0,1160,4.89,4.91,3.04
0.33,Ideal,F,VS2,61.6,55.0,666,4.45,4.48,2.75
1.14,Ideal,G,VS1,62.3,56.0,7948,6.73,6.7,4.18
0.4,Ideal,I,VS2,61.8,56.0,639,4.73,4.79,2.94
1.0,Very Good,H,SI2,60.8,60.0,4496,6.44,6.49,3.93
0.51,Ideal,D,SI1,61.7,55.0,1687,5.16,5.11,3.17
0.5,Premium,D,SI2,58.5,60.0,1178,5.21,5.19,3.04
0.7,Very Good,G,SI1,63.6,58.0,2209,5.61,5.65,3.58
1.57,Fair,H,VS1,67.3,66.0,8133,7.85,5.75,3.87
0.3,Ideal,F,IF,60.4,60.0,873,4.32,4.35,2.62
0.55,Ideal,E,VS1,61.1,55.0,2079,5.33,5.3,3.25
1.21,Very Good,E,SI1,62.9,58.0,6324,6.78,6.79,4.27
1.6,Premium,J,VS1,61.3,59.0,9032,7.52,7.49,4.6
1.24,Very Good,E,VS1,59.9,61.0,10202,6.96,6.99,4.18
0.31,Ideal,D,VS2,60.7,56.0,734,4.35,4.38,2.65
0.51,Ideal,G,VVS1,60.5,59.0,1893,5.16,5.19,3.13
0.31,Premium,F,IF,61.6,58.0,1122,4.37,4.33,2.68
0.23,Very Good,H,VS1,61.0,57.0,353,3.94,3.96,2.41
1.51,Premium,G,VVS2,60.9,58.0,15303,7.42,7.38,4.51
1.5,Premium,D,SI2,58.9,60.0,8518,7.48,7.45,4.4
1.08,Fair,J,SI2,64.9,60.0,3302,6.46,6.32,4.15
1.06,Premium,F,SI2,62.5,58.0,4719,6.54,6.41,4.05
0.75,Very Good,G,SI1,62.3,55.0,2617,5.81,5.85,3.63
0.5,Ideal,I,SI1,61.4,56.0,1066,5.13,5.16,3.16
0.39,Ideal,G,VS1,62.0,55.0,1008,4.66,4.71,2.9
1.5,Very Good,I,VVS2,59.7,60.0,10551,7.46,7.62,4.5
0.58,Fair,G,VS2,65.0,56.0,1430,5.23,5.17,3.38
0.27,Ideal,E,VVS2,62.5,57.0,622,4.1,4.13,2.57
0.7,Premium,F,SI1,60.8,56.0,2394,5.72,5.66,3.46
0.32,Very Good,G,SI1,63.0,56.0,477,4.35,4.38,2.75
1.22,Premium,G,VS1,61.3,58.0,8779,6.91,6.89,4.23
1.01,Premium,G,VS2,62.9,58.0,6108,6.39,6.3,3.99
1.52,Ideal,E,VS1,62.4,54.0,16916,7.32,7.39,4.59
0.32,Ideal,G,VS1,60.7,56.0,602,4.43,4.46,2.7
1.0,Premium,E,VS2,62.1,59.0,6720,6.38,6.34,3.95
0.53,Very Good,D,SI1,63.4,58.0,1636,5.15,5.11,3.25
1.0,Premium,D,VS1,61.0,58.0,7280,6.46,6.42,3.93
0.41,Very Good,E,SI1,62.4,55.0,755,4.74,4.78,2.97
1.63,Ideal,G,VS1,61.7,55.0,15697,7.56,7.6,4.68
0.4,Very Good,D,VS2,62.8,57.0,982,4.68,4.72,2.95
1.5,Premium,H,SI2,61.8,57.0,6443,7.34,7.31,4.53
1.63,Ideal,H,SI1,61.8,57.0,12910,7.5,7.54,4.64
1.13,Ideal,I,VS2,62.3,56.0,5031,6.73,6.63,4.16
1.01,Good,D,VS2,64.2,60.0,6176,6.35,6.32,4.07
0.32,Ideal,H,VS2,61.3,55.0,505,4.4,4.44,2.71
1.14,Ideal,G,VS2,61.4,56.0,7667,6.74,6.77,4.15
1.51,Premium,F,VS2,61.6,58.0,14683,7.32,7.35,4.52
0.3,Good,F,SI2,63.5,57.0,394,4.22,4.25,2.69
0.72,Ideal,F,VS2,61.3,56.0,3151,5.78,5.8,3.55
1.01,Ideal,I,SI1,60.2,59.0,4241,6.54,6.49,3.92
1.01,Premium,I,SI2,62.6,55.0,3818,6.43,6.38,4.01
0.51,Ideal,H,VS2,60.8,57.0,1442,5.14,5.16,3.13
1.01,Good,H,SI1,63.7,56.0,4610,6.34,6.33,4.08
0.62,Ideal,E,SI1,62.4,53.0,1779,5.47,5.5,3.42
1.04,Very Good,D,SI1,61.5,58.0,5605,6.48,6.53,4.0
1.01,Premium,D,SI1,58.1,61.0,5147,6.66,6.59,3.85
0.51,Very Good,D,SI1,60.9,59.0,1569,5.13,5.19,3.14
1.26,Premium,F,VS1,62.0,58.0,10669,6.95,6.88,4.29
0.23,Very Good,E,VVS2,62.5,55.0,505,3.94,3.96,2.47
1.21,Premium,E,SI2,61.7,59.0,5920,6.83,6.78,4.2
0.31,Good,I,SI1,64.3,55.0,488,4.29,4.27,2.75
0.44,Good,F,SI1,63.8,54.0,756,4.8,4.85,3.08
0.5,Premium,E,VS2,62.6,58.0,1559,5.07,5.12,3.19
0.55,Ideal,F,SI2,61.2,56.0,1263,5.29,5.23,3.22
0.44,Premium,D,SI1,61.9,59.0,1089,4.9,4.86,3.02
1.5,Ideal,E,SI1,62.4,56.0,9744,7.36,7.31,4.58
0.7,Good,J,VS2,63.2,61.0,1843,5.59,5.62,3.54
0.72,Very Good,G,SI2,60.6,61.0,2114,5.73,5.79,3.49
0.72,Premium,D,VS1,62.7,58.0,2900,5.68,5.65,3.55
0.31,Ideal,G,VS2,62.1,54.0,511,4.34,4.36,2.7
1.13,Premium,I,SI2,62.1,60.0,3734,6.74,6.66,4.16
1.32,Ideal,G,SI2,62.9,57.0,6409,6.98,6.94,4.38
0.73,Ideal,D,VS1,61.9,55.0,4258,5.78,5.81,3.59
1.01,Premium,F,SI2,62.2,59.0,4416,6.38,6.42,3.98
0.93,Ideal,H,SI1,62.4,55.0,4635,6.2,6.24,3.88
0.5,Ideal,G,VS2,62.0,57.0,1449,5.08,5.11,3.16
0.24,Very Good,E,VVS2,60.6,62.0,478,4.03,4.06,2.45
0.4,Ideal,I,VS1,62.0,54.0,828,4.72,4.75,2.94
0.4,Ideal,J,VVS2,61.8,55.0,662,4.76,4.79,2.95
1.02,Ideal,G,SI1,60.6,57.0,5367,6.49,6.52,3.94
1.05,Premium,F,VS1,62.3,55.0,8114,6.57,6.49,4.07
0.72,Ideal,F,SI1,62.3,56.0,3004,5.77,5.79,3.6
1.21,Very Good,I,VS1,59.4,60.0,5865,6.9,6.97,4.12
0.59,Premium,E,SI1,58.7,57.0,1550,5.53,5.47,3.23
0.58,Very Good,H,SI1,59.7,57.0,1239,5.41,5.47,3.25
0.71,Ideal,E,SI1,60.5,56.0,2823,5.77,5.73,3.47
1.01,Ideal,G,SI2,61.5,57.0,4299,6.5,6.42,3.97
0.7,Very Good,E,SI1,62.3,58.0,2476,5.6,5.67,3.51
0.61,Ideal,G,IF,61.7,55.0,2575,5.44,5.49,3.37
0.72,Good,E,SI1,63.7,58.0,2361,5.71,5.66,3.62
0.42,Ideal,G,VS1,61.0,56.0,823,4.82,4.86,2.95
1.01,Ideal,H,SI1,62.6,54.0,4989,6.38,6.34,3.98
0.33,Ideal,E,VS2,62.4,55.0,928,4.42,4.4,2.75
0.58,Ideal,J,VS2,60.9,57.0,1324,5.38,5.4,3.28
1.03,Ideal,F,IF,61.3,56.0,11365,6.53,6.55,4.01
0.58,Ideal,E,SI1,61.6,55.0,1758,5.38,5.33,3.3
2.37,Ideal,J,SI1,61.9,55.0,18508,8.53,8.56,5.29
0.34,Ideal,E,SI1,60.7,57.0,596,4.48,4.51,2.73
0.32,Very Good,H,VS2,63.0,57.0,505,4.33,4.37,2.74
1.58,Premium,G,VS1,60.8,58.0,11380,7.58,7.52,4.59
1.01,Very Good,F,VS2,61.0,59.0,5560,6.39,6.46,3.92
0.51,Very Good,E,VS1,61.8,54.7,1970,5.12,5.15,31.8
0.34,Ideal,E,VS1,61.2,57.0,805,4.45,4.51,2.74
0.32,Very Good,F,VVS2,62.5,55.0,778,4.39,4.42,2.75
0.57,Ideal,D,VS1,61.7,56.0,2091,5.31,5.33,3.28
1.53,Very Good,G,VS2,61.6,57.0,13248,7.3,7.4,4.53
0.53,Very Good,F,SI2,62.5,57.0,1132,5.11,5.17,3.21
0.3,Good,E,VVS1,61.2,63.0,739,4.24,4.26,2.6
1.0,Fair,G,SI1,68.3,61.0,3965,6.02,5.93,4.08
1.12,Ideal,E,SI2,61.6,56.0,6168,6.69,6.71,4.13
1.23,Ideal,I,SI2,62.1,56.0,5175,6.84,6.88,4.26
0.72,Premium,D,SI2,62.0,60.0,2795,5.73,5.69,3.54
