carat,cut,color,clarity,depth,table,price,x,y,z
0.7,Good,E,SI2,57.8,61.0,2310,5.88,5.82,3.38
1.01,Very Good,J,SI1,61.9,58.0,4346,6.36,6.4,3.95
0.71,Very Good,J,VS2,62.8,61.0,1821,5.63,5.71,3.56
0.54,Ideal,F,VS1,61.8,54.0,1724,5.24,5.27,3.25
0.3,Very Good,H,VS2,61.1,61.0,473,4.31,4.33,2.64
0.32,Good,D,SI2,63.9,58.0,477,4.31,4.33,2.76
0.41,Ideal,F,VVS2,61.2,56.0,1115,4.78,4.8,2.93
0.4,Premium,H,VS1,62.7,58.5,793,4.7,4.74,2.96
1.5,Good,I,I1,63.7,61.0,3696,7.22,7.1,4.57
1.2,Very Good,D,SI2,62.9,59.0,6602,6.7,6.75,4.23
1.61,Premium,H,SI1,62.5,58.0,10942,7.51,7.46,4.68
1.2,Premium,H,SI1,62.2,58.0,5746,6.78,6.72,4.2
1.24,Premium,H,VS1,62.2,59.0,7222,6.9,6.83,4.27
0.32,Premium,G,SI2,61.6,59.0,421,4.35,4.38,2.69
0.25,Very Good,G,VVS1,60.6,55.0,525,4.12,4.14,2.5
2.01,Premium,F,SI2,62.4,58.0,14279,8.08,8.05,5.03
1.16,Premium,G,VS1,61.9,58.0,8107,6.76,6.72,4.17
0.7,Ideal,G,SI1,61.0,56.0,2480,5.77,5.8,3.53
1.57,Very Good,H,SI1,62.4,58.0,12392,7.39,7.49,4.64
0.3,Premium,F,VS2,62.7,58.0,776,4.3,4.25,2.68
1.04,Good,H,I1,63.9,58.0,3203,6.35,6.42,4.08
1.24,Premium,H,VS2,61.2,59.0,6850,6.89,6.93,4.23
0.34,Ideal,D,VS2,60.8,57.0,730,4.52,4.56,2.76
0.59,Ideal,D,SI1,61.0,57.0,1816,5.43,5.46,3.32
0.43,Ideal,I,VS1,61.8,55.0,1218,4.88,4.9,3.02
0.9,Very Good,I,VS2,62.3,64.0,3605,6.1,6.13,3.81
0.57,Ideal,D,SI1,62.4,56.0,1847,5.32,5.29,3.31
1.55,Premium,I,VS2,61.3,58.0,7656,7.48,7.44,4.57
1.09,Very Good,H,SI1,62.5,57.0,5950,6.49,6.54,4.07
0.33,Ideal,D,SI2,62.9,56.0,631,4.43,4.41,2.78
1.0,Ideal,D,VS1,62.4,55.0,7966,6.4,6.43,4.0
0.33,Ideal,F,VS2,62.6,55.0,666,4.4,4.42,2.76
1.14,Ideal,F,VVS2,61.9,57.0,10786,6.73,6.68,4.15
0.7,Ideal,D,SI1,61.4,54.0,2872,5.71,5.75,3.52
0.77,Good,G,VS1,59.4,64.0,2788,5.97,5.92,3.53
1.07,Ideal,I,SI1,61.7,56.0,5093,6.59,6.57,4.06
1.5,Ideal,I,I1,61.3,57.0,5695,7.39,7.36,4.52
0.3,Very Good,D,VVS2,59.3,57.0,719,4.39,4.41,2.61
1.15,Ideal,J,VS2,60.7,55.0,5125,6.77,6.83,4.13
1.5,Premium,H,I1,62.9,60.0,4022,7.31,7.22,4.57
1.14,Good,E,SI1,60.9,64.0,5899,6.78,6.68,4.09
0.32,Ideal,H,VS2,62.0,54.0,523,4.41,4.43,2.74
0.31,Premium,I,SI1,60.1,59.0,537,4.41,4.38,2.64
0.24,Very Good,D,VVS1,61.9,54.0,492,3.99,4.02,2.48
0.65,Ideal,E,IF,62.3,56.0,4184,5.52,5.56,3.45
0.4,Good,D,VS1,60.5,63.0,954,4.75,4.77,2.88
0.72,Ideal,F,SI2,62.4,55.0,2232,5.72,5.76,3.58
0.31,Ideal,G,VS2,61.5,56.0,652,4.34,4.36,2.68
1.01,Fair,F,SI1,65.0,61.0,5131,6.29,6.23,4.07
0.62,Premium,F,SI1,61.3,60.0,1633,5.48,5.45,3.35
0.28,Ideal,H,VS1,62.0,55.0,497,4.21,4.24,2.62
1.14,Very Good,F,SI2,59.2,63.0,5033,6.78,6.86,4.04
0.4,Very Good,E,VS2,60.4,63.0,791,4.68,4.72,2.84
1.14,Ideal,G,VS1,61.8,57.0,9090,6.67,6.7,4.12
1.55,Premium,G,VS2,60.5,60.0,10499,7.49,7.46,4.52
0.71,Ideal,I,VS1,62.0,58.0,2266,5.75,5.72,3.55
1.31,Premium,D,VVS1,62.8,55.0,17496,7.01,6.95,4.38
0.49,Ideal,G,VS2,61.1,57.0,1246,5.12,5.09,3.12
2.05,Ideal,J,VS2,61.7,54.9,14111,8.16,8.24,5.05
0.71,Ideal,E,VS2,61.8,57.0,2654,5.73,5.7,3.53
0.71,Good,G,IF,57.8,62.0,3583,5.82,5.95,3.4
0.73,Ideal,D,SI1,61.4,57.0,2841,5.76,5.8,3.55
0.55,Premium,E,SI2,59.7,58.0,1269,5.33,5.35,3.19
1.21,Premium,F,SI2,59.9,62.0,5746,6.92,6.88,4.13
1.02,Ideal,D,VVS2,62.0,56.0,11167,6.48,6.43,4.0
1.14,Ideal,H,SI1,61.6,57.0,5146,6.68,6.73,4.13
0.29,Premium,I,VS2,62.4,58.0,334,4.2,4.23,2.63
1.67,Very Good,G,VVS2,61.6,57.0,17028,7.61,7.69,4.71
0.31,Ideal,F,VS2,62.9,56.0,802,4.32,4.3,2.71
1.52,Very Good,D,VS2,63.4,59.0,14680,7.32,7.24,4.61
0.59,Ideal,G,IF,62.5,57.0,2611,5.34,5.38,3.35
0.41,Ideal,E,VVS2,62.2,54.0,1187,4.76,4.79,2.97
1.54,Premium,E,VS2,62.7,58.0,15178,7.33,7.37,4.61
1.3,Premium,G,VS2,60.9,60.0,9051,6.99,7.04,4.27
1.02,Very Good,E,VS1,62.9,54.0,8317,6.38,6.46,4.04
0.7,Premium,F,VVS2,62.2,58.0,2975,5.72,5.66,3.54
1.13,Ideal,H,SI2,60.6,57.0,3670,6.79,6.77,4.11
0.5,Very Good,F,VVS2,61.0,61.0,2013,5.09,5.11,3.11
1.8,Ideal,H,VS1,62.0,57.0,16683,7.84,7.78,4.84
0.51,Premium,F,SI2,62.1,56.0,1068,5.16,5.11,3.19
1.03,Fair,I,SI1,57.4,61.0,3892,6.67,6.71,3.84
0.3,Ideal,G,IF,62.2,56.0,850,4.26,4.29,2.66
0.3,Good,D,VVS1,63.3,61.0,825,4.21,4.23,2.67
0.31,Ideal,E,VS2,61.8,55.0,680,4.35,4.39,2.7
2.0,Very Good,H,SI1,60.1,61.0,15840,8.1,8.13,4.88
0.41,Premium,D,VVS1,61.6,58.0,1582,4.78,4.74,2.93
0.42,Ideal,G,SI1,62.5,56.0,945,4.83,4.8,3.01
0.71,Very Good,D,VS1,64.1,57.0,3332,5.64,5.66,3.62
1.01,Very Good,H,VS2,61.6,60.0,5204,6.46,6.39,3.96
1.33,Premium,H,VS2,59.9,60.0,6614,7.13,7.09,4.26
0.41,Premium,F,VS2,61.3,58.0,863,4.79,4.84,2.95
0.33,Very Good,G,VVS2,61.2,57.0,752,4.42,4.44,2.71
1.2,Fair,G,I1,64.4,55.0,2655,6.77,6.61,4.31
0.7,Very Good,H,SI1,62.4,59.0,2066,5.63,5.75,3.55
0.23,Very Good,E,VVS1,62.0,58.0,492,3.92,3.95,2.44
0.5,Ideal,H,SI2,62.9,57.0,958,5.04,5.01,3.16
0.7,Ideal,F,VS1,62.0,55.0,2726,5.71,5.74,3.55
0.25,Fair,F,SI2,54.4,64.0,1013,4.3,4.23,2.32
1.11,Ideal,F,VVS1,61.9,57.0,10412,6.62,6.66,4.11
0.43,Premium,E,SI2,60.8,58.0,919,4.88,4.86,2.96
0.5,Premium,G,VS1,60.8,60.0,1629,5.16,5.14,3.13
0.5,Ideal,H,VS1,62.6,53.0,1370,5.09,5.14,3.2
0.71,Ideal,H,SI2,62.6,56.0,2376,5.65,5.75,3.57
2.22,Ideal,I,SI2,62.7,61.0,14416,8.31,8.23,5.19
0.72,Premium,F,VS1,62.2,58.0,2829,5.75,5.7,3.56
0.3,Ideal,D,VS2,62.3,56.0,616,4.29,4.31,2.68
0.47,Ideal,H,SI1,61.1,55.0,787,5.04,5.07,3.09
1.2,Very Good,I,SI1,62.6,59.0,5522,6.75,6.71,4.21
0.94,Good,I,SI2,63.8,60.0,3079,6.21,6.14,3.94
0.72,Ideal,G,VS2,61.7,55.0,3344,5.72,5.79,3.55
0.52,Premium,F,SI1,61.5,60.0,1191,5.15,5.16,3.17
0.7,Very Good,H,SI1,62.9,56.0,2048,5.64,5.68,3.56
1.08,Premium,G,VS2,59.4,59.0,6415,6.68,6.75,3.99
1.57,Premium,H,VS1,61.7,58.0,10880,7.47,7.56,4.64
0.74,Ideal,D,VS2,62.2,56.0,3454,5.79,5.81,3.61
0.33,Premium,H,VS1,62.1,59.0,579,4.43,4.46,2.76
0.51,Ideal,D,VS2,61.9,56.0,1882,5.14,5.11,3.17
1.24,Premium,I,VS2,62.1,55.0,5889,6.91,6.87,4.28
0.9,Good,F,SI1,62.8,64.0,3659,6.18,5.99,3.82
0.7,Premium,G,VS2,60.9,60.0,2657,5.72,5.68,3.47
0.77,Very Good,J,SI1,63.3,57.0,2010,5.84,5.79,3.68
0.41,Ideal,G,VS2,60.9,57.0,827,4.79,4.84,2.93
1.21,Very Good,I,SI1,62.1,56.0,5324,6.76,6.92,4.25
1.01,Ideal,I,SI1,62.4,56.0,4584,6.36,6.4,3.98
0.5,Fair,E,SI1,65.1,58.0,1114,5.04,4.94,3.25
1.24,Premium,I,VS2,61.2,58.0,4858,6.94,6.89,4.23
0.33,Ideal,G,SI1,62.2,54.0,475,4.42,4.45,2.76
0.31,Ideal,D,SI1,62.6,57.0,732,4.33,4.3,2.7
1.0,Premium,G,VVS2,62.8,57.0,6209,6.38,6.29,3.98
0.4,Premium,E,SI1,62.2,58.0,737,4.71,4.74,2.94
0.3,Premium,I,VS1,59.8,60.0,473,4.34,4.36,2.6
0.32,Very Good,E,SI1,60.1,60.0,561,4.42,4.47,2.67
0.7,Ideal,J,SI2,61.4,55.0,1767,5.72,5.75,3.52
0.35,Ideal,H,IF,60.7,56.0,1017,4.62,4.61,2.8
0.35,Ideal,F,VS2,62.4,57.0,706,4.5,4.51,2.81
1.5,Premium,E,VS2,60.7,60.0,14386,7.41,7.32,4.47
0.26,Very Good,E,VVS2,62.6,58.0,597,4.07,4.11,2.56
1.04,Ideal,G,VVS1,62.8,56.0,7738,6.49,6.45,4.06
2.02,Ideal,H,SI2,62.1,56.0,12485,8.13,8.09,5.04
0.31,Very Good,D,SI2,62.7,59.0,462,4.3,4.35,2.71
1.14,Premium,E,VVS2,59.7,58.0,10258,6.83,6.91,4.1
0.42,Premium,F,VS1,61.8,59.0,1031,4.81,4.83,2.98
0.72,Very Good,E,SI1,62.6,59.0,2474,5.66,5.71,3.56
1.06,Ideal,I,VVS2,62.2,55.0,6069,6.51,6.55,4.06
0.42,Premium,F,VS2,61.9,58.0,884,4.76,4.8,2.96
2.27,Good,H,SI2,63.6,58.0,14249,8.37,8.29,5.3
0.32,Ideal,I,VS2,62.5,57.0,576,4.39,4.35,2.73
0.39,Very Good,F,VVS2,63.3,56.0,944,4.63,4.66,2.94
1.22,Ideal,H,SI1,61.8,57.0,6776,6.85,6.83,4.23
0.9,Premium,F,SI2,58.0,57.0,3704,6.41,6.34,3.7
1.46,Premium,H,SI2,61.4,59.0,7604,7.3,7.26,4.47
1.51,Very Good,G,SI1,59.6,60.0,11029,7.43,7.47,4.44
0.71,Ideal,G,SI1,62.1,56.0,2650,5.69,5.74,3.55
0.71,Good,I,SI1,62.6,63.0,1788,5.54,5.61,3.49
0.37,Ideal,E,VVS2,62.2,56.0,844,4.6,4.63,2.87
1.0,Good,E,VS2,64.0,58.0,5376,6.24,6.2,3.99
0.31,Ideal,E,VS2,61.8,55.0,872,4.4,4.37,2.71
0.38,Very Good,E,VS2,60.3,58.0,866,4.67,4.72,2.83
0.57,Good,F,SI2,61.9,57.7,1280,5.32,5.34,3.3
1.01,Very Good,E,SI1,62.0,61.0,5216,6.38,6.42,3.97
1.0,Fair,F,SI1,62.6,59.0,4925,6.25,6.3,3.93
0.76,Very Good,E,SI2,62.0,54.0,2530,5.84,5.91,3.64
0.9,Premium,H,VS1,62.9,58.0,4234,6.12,6.06,3.83
0.31,Very Good,I,SI1,63.3,53.0,523,4.32,4.3,2.73
1.17,Ideal,G,VVS2,61.7,55.0,9110,6.77,6.74,4.17
2.01,Premium,I,VS2,60.5,60.0,16778,8.17,8.15,4.94
0.41,Ideal,F,VS2,60.8,56.0,1107,4.81,4.8,2.92
0.91,Very Good,E,SI1,63.9,57.0,4289,6.05,6.12,3.89
0.4,Very Good,G,SI1,61.6,59.0,702,4.66,4.72,2.89
0.55,Ideal,J,VS1,62.3,56.0,1550,5.26,5.24,3.27
1.0,Ideal,H,VS2,62.5,56.0,5139,6.41,6.33,3.98
1.01,Premium,J,I1,60.7,59.0,2488,6.39,6.42,3.89
0.63,Ideal,D,SI1,62.8,57.0,2041,5.49,5.46,3.44
0.26,Very Good,E,VVS2,60.9,58.0,584,4.13,4.15,2.52
0.53,Ideal,G,SI2,59.9,57.0,1132,5.25,5.3,3.16
0.42,Ideal,D,VS2,61.2,56.0,1103,4.84,4.8,2.95
0.81,Ideal,D,VS2,62.1,56.0,4087,6.01,5.98,3.72
0.71,Ideal,E,SI1,61.5,57.0,2308,5.74,5.78,3.54
0.35,Premium,H,VVS2,62.7,58.0,706,4.46,4.5,2.81
0.7,Very Good,E,VS2,62.9,56.0,2673,5.61,5.67,3.55
1.02,Ideal,F,VS2,62.7,54.0,6597,6.5,6.42,4.05
0.73,Premium,H,SI1,62.2,57.0,2107,5.8,5.77,3.6
0.35,Ideal,D,SI1,62.1,57.0,601,4.47,4.49,2.78
0.31,Ideal,E,VS2,62.0,55.0,680,4.33,4.35,2.69
2.05,Premium,J,VS1,62.4,58.0,14224,8.08,8.13,5.06
2.01,Fair,E,SI2,65.5,56.0,11156,7.84,7.79,5.12
1.24,Very Good,I,VS2,60.0,58.0,6134,6.98,7.03,4.2
0.4,Premium,D,SI2,61.6,59.0,855,4.74,4.68,2.9
0.3,Premium,G,VVS2,61.8,59.0,878,4.26,4.22,2.62
0.41,Very Good,D,VS2,62.1,56.0,738,4.76,4.77,2.96
0.27,Ideal,E,VVS2,61.8,57.0,622,4.12,4.16,2.56
1.03,Very Good,F,SI1,60.6,63.0,5241,6.47,6.5,3.93
0.93,Ideal,E,SI2,60.5,54.0,4858,6.4,6.38,3.87
1.03,Premium,F,SI1,62.2,59.0,4942,6.45,6.41,4.0
1.01,Premium,G,VS2,61.5,60.0,6108,6.45,6.42,3.96
0.41,Very Good,E,VS1,62.0,57.0,1079,4.74,4.77,2.95
1.25,Ideal,G,VVS1,61.3,56.0,10996,6.95,6.98,4.28
0.57,Very Good,F,VS1,63.2,56.0,1741,5.27,5.31,3.34
1.01,Very Good,H,SI1,63.1,60.0,4513,6.41,6.37,4.03
1.57,Premium,G,VS1,59.9,56.0,14180,7.6,7.55,4.54
0.7,Premium,G,SI1,63.0,59.0,2150,5.64,5.6,3.54
0.4,Ideal,G,VS2,61.1,56.0,1240,4.74,4.78,2.91
0.9,Very Good,G,SI2,62.2,60.0,3256,6.09,6.2,3.82
1.0,Good,E,VS2,57.4,58.0,6160,6.61,6.57,3.78
1.11,Premium,J,VS2,59.9,60.0,4315,6.78,6.71,4.04
0.7,Ideal,G,SI2,61.8,53.0,2480,5.73,5.69,3.53
0.72,Ideal,H,VVS2,60.9,57.0,2869,5.79,5.77,3.52
0.6,Very Good,H,VS2,60.8,60.0,1557,5.39,5.44,3.29
1.16,Premium,E,SI1,61.3,60.0,6366,6.7,6.64,4.09
0.41,Ideal,D,SI1,61.7,54.0,791,4.78,4.79,2.95
1.5,Good,G,VS2,63.3,62.0,11577,7.08,7.2,4.52
1.02,Ideal,G,SI1,60.5,59.0,4882,6.55,6.51,3.95
0.52,Ideal,E,VS2,61.2,56.0,1947,5.2,5.16,3.17
0.9,Very Good,G,VS2,62.7,59.0,4543,6.09,6.16,3.84
1.05,Ideal,G,VS2,61.6,56.0,6837,6.52,6.56,4.03
0.9,Ideal,G,SI1,62.4,55.0,4036,6.19,6.15,3.85
0.65,Very Good,I,VVS1,62.9,58.0,2085,5.51,5.53,3.47
0.25,Ideal,E,VVS2,61.6,57.0,740,4.1,4.08,2.52
0.32,Ideal,G,VS1,61.3,57.0,828,4.4,4.37,2.69
0.3,Ideal,D,SI1,61.7,57.0,524,4.28,4.31,2.65
0.91,Premium,G,SI1,62.8,58.0,3975,6.18,6.15,3.87
1.54,Very Good,J,SI1,61.2,59.0,7453,7.41,7.45,4.55
1.52,Premium,H,SI1,61.2,58.0,8566,7.53,7.43,4.57
1.5,Good,H,SI2,64.2,56.0,7291,7.26,7.2,4.64
1.25,Ideal,J,VS1,61.2,56.0,6793,6.93,6.95,4.25
0.71,Ideal,G,VS2,61.3,56.0,2803,5.75,5.71,3.51
1.11,Ideal,I,SI2,61.9,57.0,4457,6.66,6.62,4.11
0.42,Very Good,F,SI1,63.1,56.0,717,4.77,4.8,3.02
0.42,Very Good,D,VS2,60.7,60.0,910,4.79,4.83,2.92
1.0,Ideal,D,SI1,60.6,56.0,5775,6.5,6.54,3.95
0.68,Premium,G,SI1,61.9,60.0,1749,5.66,5.62,3.49
0.5,Very Good,G,VVS1,61.3,57.0,1940,5.15,5.07,3.13
1.5,Good,J,VS2,63.6,58.0,7308,7.23,7.2,4.59
1.1,Premium,I,SI2,62.9,59.0,3604,6.6,6.53,4.13
0.31,Ideal,I,IF,60.9,57.0,635,4.37,4.4,2.67
0.4,Ideal,F,VS2,62.0,57.0,1080,4.74,4.68,2.92
1.0,Very Good,D,VVS2,61.7,58.0,10113,6.37,6.41,3.94
0.7,Ideal,I,VVS2,61.1,56.0,2530,5.73,5.76,3.52
0.32,Very Good,H,SI2,63.2,55.0,504,4.36,4.34,2.75
0.64,Ideal,D,VS1,61.5,56.0,2787,5.54,5.55,3.41
1.0,Very Good,G,VS2,62.9,56.0,5702,6.27,6.42,3.99
0.39,Ideal,I,VVS2,62.0,56.0,750,4.67,4.72,2.91
1.03,Premium,H,SI2,60.7,59.0,4078,6.48,6.54,3.95
0.29,Ideal,H,VVS1,62.1,55.0,607,4.28,4.3,2.66
1.02,Very Good,F,SI2,60.4,60.0,4162,6.49,6.53,3.93
0.4,Ideal,G,VVS2,62.4,56.0,982,4.72,4.74,2.95
1.01,Premium,D,SI2,62.8,59.0,4672,6.44,6.34,4.01
1.18,Good,D,SI2,61.7,63.0,5315,6.67,6.72,4.13
1.7,Very Good,I,VS1,59.8,59.0,12622,7.7,7.79,4.63
0.3,Good,H,VVS1,63.3,55.0,684,4.29,4.34,2.73
0.72,Fair,H,SI2,66.0,60.0,1799,5.58,5.51,3.66
0.38,Ideal,E,IF,62.7,55.0,1433,4.61,4.67,2.91
2.46,Ideal,G,SI2,63.0,56.0,15745,8.6,8.52,5.44
1.2,Ideal,E,VVS1,61.8,56.0,16256,6.78,6.87,4.22
1.1,Premium,G,VS2,62.8,58.0,6387,6.6,6.58,4.14
0.52,Ideal,E,VS2,62.6,57.0,1815,5.17,5.09,3.21
0.81,Premium,J,VS1,61.7,61.0,2350,5.94,5.9,3.65
1.21,Ideal,D,SI1,63.0,57.0,7589,6.82,6.76,4.28
0.3,Very Good,H,VS2,62.6,58.0,473,4.22,4.28,2.66
0.8,Fair,H,VS2,65.3,58.0,2686,5.78,5.73,3.76
1.03,Ideal,I,SI2,62.3,59.0,4162,6.39,6.45,4.0
0.24,Ideal,G,VVS1,62.0,55.0,559,4.01,4.03,2.49
0.97,Ideal,H,SI2,61.6,55.0,3694,6.37,6.32,3.91
0.31,Premium,H,VVS2,62.4,58.0,802,4.31,4.28,2.68
1.05,Ideal,I,VS2,60.3,57.0,5697,6.57,6.63,3.98
0.56,Ideal,D,SI1,61.2,56.0,1814,5.34,5.31,3.26
0.8,Ideal,E,VS1,62.1,56.0,4086,5.92,5.97,3.69
0.91,Fair,D,SI2,62.5,66.0,3079,6.08,6.01,3.78
1.01,Very Good,F,VS2,59.4,61.0,6288,6.48,6.51,3.86
1.0,Ideal,G,VVS2,62.8,57.0,7979,6.37,6.43,4.02
1.5,Very Good,G,VS1,60.2,58.0,13596,7.38,7.41,4.45
0.3,Ideal,E,VS2,62.3,56.0,844,4.34,4.3,2.69
0.35,Ideal,F,VS1,62.4,57.0,788,4.49,4.52,2.81
1.12,Ideal,G,SI2,62.1,57.0,4222,6.71,6.65,4.14
0.41,Premium,F,VS1,60.8,58.0,1076,4.82,4.76,2.91
1.04,Premium,G,SI2,62.9,58.0,4277,6.47,6.43,4.06
0.3,Ideal,E,VS2,60.2,57.0,844,4.38,4.36,2.63
1.51,Ideal,G,VS1,61.6,56.0,14674,7.37,7.34,4.53
0.32,Very Good,G,SI1,63.0,56.0,477,4.35,4.38,2.75
0.43,Ideal,E,SI1,61.5,56.0,792,4.85,4.9,3.0
0.93,Premium,G,VS2,62.2,59.0,4750,6.26,6.21,3.88
0.7,Ideal,F,SI1,62.0,55.0,2415,5.72,5.7,3.54
0.71,Ideal,H,VS2,61.8,55.0,3080,5.73,5.75,3.55
0.31,Ideal,F,VS2,62.0,56.0,625,4.35,4.39,2.71
0.5,Premium,E,SI1,62.3,58.0,1415,5.15,5.09,3.19
1.03,Ideal,E,VS1,61.9,57.0,8629,6.46,6.44,4.0
1.55,Ideal,G,SI1,61.7,57.0,12951,7.4,7.44,4.58
0.43,Premium,H,SI2,62.8,58.0,839,4.85,4.83,3.04
0.32,Very Good,G,SI2,63.4,55.0,540,4.35,4.32,2.75
1.3,Ideal,F,VVS2,62.1,55.0,12745,7.04,6.96,4.35
0.31,Ideal,D,SI1,61.2,55.0,732,4.49,4.37,2.71
1.7,Premium,I,VS2,61.7,59.0,11257,7.63,7.68,4.72
0.78,Premium,D,VS2,63.0,58.0,3473,5.86,5.8,3.67
0.23,Ideal,J,VS1,62.8,56.0,340,3.93,3.9,2.46
0.71,Ideal,I,VVS2,60.6,57.0,2463,5.73,5.78,3.49
0.71,Very Good,D,SI2,59.6,63.0,1758,5.8,5.71,3.44
0.35,Ideal,E,VVS1,62.1,57.0,1195,4.52,4.55,2.81
0.57,Very Good,F,VS2,62.0,54.0,1637,5.31,5.34,3.3
0.76,Ideal,F,SI2,61.5,55.0,2694,5.87,5.9,3.62
1.29,Premium,E,I1,58.6,60.0,3901,7.18,7.12,4.19
0.31,Ideal,G,IF,62.6,57.0,988,4.32,4.3,2.7
1.04,Ideal,E,SI1,62.6,53.0,6260,6.49,6.52,4.07
0.93,Very Good,I,VS2,63.1,58.0,3766,6.19,6.21,3.91
1.0,Ideal,H,SI2,61.4,60.0,4713,6.35,6.41,3.92
0.29,Ideal,G,VVS2,61.9,56.0,607,4.24,4.25,2.62
1.09,Ideal,D,SI2,62.1,56.0,5164,6.56,6.59,4.08
0.71,Ideal,F,VS1,61.9,56.0,2907,5.7,5.74,3.54
0.27,Premium,E,VS1,60.2,59.0,470,4.2,4.24,2.54
0.39,Good,F,VS2,63.3,55.0,788,4.63,4.66,2.94
0.52,Ideal,D,I1,61.1,57.0,971,5.18,5.2,3.17
0.58,Ideal,H,IF,61.6,57.0,2211,5.34,5.37,3.3
1.05,Very Good,H,SI2,63.8,58.0,4112,6.38,6.45,4.09
2.0,Ideal,G,SI2,62.2,57.0,11988,8.13,8.0,5.02
0.2,Very Good,E,VS2,63.4,59.0,367,3.74,3.71,2.36
0.51,Ideal,F,SI1,61.1,57.0,1580,5.14,5.17,3.15
0.23,Ideal,G,SI1,62.0,54.0,364,3.95,3.99,2.46
1.09,Ideal,J,SI1,62.7,57.0,4465,6.53,6.59,4.11
0.9,Very Good,G,SI1,63.8,57.0,3752,6.04,6.13,3.88
0.4,Ideal,F,SI2,61.5,56.0,764,4.75,4.78,2.93
1.2,Ideal,G,VS2,62.8,54.0,8414,6.75,6.79,4.25
0.59,Ideal,F,SI2,59.5,57.0,1221,5.5,5.54,3.28
0.74,Ideal,E,VVS2,62.2,57.0,4082,5.78,5.83,3.61
0.51,Ideal,G,VVS1,61.0,57.0,1933,5.17,5.19,3.16
1.59,Ideal,I,VS2,61.7,57.0,10752,7.47,7.52,4.62
1.17,Premium,F,VS2,60.2,58.0,8256,6.88,6.85,4.13
0.71,Very Good,H,VVS2,63.0,56.0,2695,5.63,5.68,3.56
1.02,Ideal,I,VVS2,62.1,54.0,5767,6.47,6.51,4.03
1.08,Ideal,F,SI1,62.7,57.0,5534,6.53,6.57,4.11
0.79,Premium,H,VS2,61.1,59.0,2362,5.96,5.93,3.63
0.32,Ideal,D,VS2,62.1,54.0,758,4.4,4.46,2.75
0.54,Ideal,E,SI1,61.5,55.0,1778,5.24,5.26,3.23
0.72,Ideal,F,VVS1,62.0,56.0,4252,5.73,5.75,3.56
1.56,Good,J,VS2,57.6,65.0,6966,7.6,7.62,4.38
0.31,Ideal,G,VS2,61.4,57.0,574,4.35,4.38,2.68
0.62,Premium,F,SI1,61.7,59.0,1595,5.51,5.48,3.39
0.9,Very Good,H,VS1,61.8,56.0,4136,6.16,6.18,3.81
1.29,Fair,F,SI2,64.4,57.0,4824,6.85,6.79,4.39
1.22,Premium,H,VS1,62.5,59.0,7816,6.85,6.79,4.26
0.32,Ideal,H,SI1,61.0,56.0,479,4.4,4.42,2.69
0.4,Premium,G,VS1,60.3,59.0,877,4.76,4.8,2.88
0.5,Good,D,VVS2,62.4,64.0,3017,5.03,5.06,3.14
0.73,Premium,E,SI2,60.6,59.0,2335,5.85,5.8,3.53
1.0,Very Good,I,VS1,60.8,59.0,5557,6.39,6.44,3.9
0.5,Very Good,E,SI2,63.1,58.0,1181,5.09,5.05,3.2
1.27,Ideal,G,VS1,60.9,57.0,8543,7.02,6.97,4.26
1.01,Good,G,SI1,63.2,59.0,5021,6.32,6.36,4.01
1.02,Very Good,G,VS1,63.3,58.0,6861,6.42,6.38,4.05
0.8,Very Good,F,VS1,62.3,57.0,3720,5.92,5.95,3.7
1.03,Ideal,F,SI2,62.4,57.0,3807,6.43,6.38,4.0
1.01,Ideal,E,SI2,60.9,57.0,4479,6.47,6.51,3.95
1.1,Ideal,I,VS1,61.7,57.0,5544,6.65,6.62,4.09
0.5,Ideal,E,SI1,60.8,57.0,1410,5.09,5.14,3.11
1.29,Very Good,E,VS1,61.8,57.0,10780,6.99,6.93,4.3
0.31,Ideal,D,SI1,61.5,56.0,571,4.33,4.35,2.67
1.04,Premium,I,SI2,62.0,57.0,3774,6.53,6.47,4.03
0.37,Very Good,F,SI1,62.4,59.0,616,4.56,4.6,2.86
1.04,Premium,H,SI1,60.4,59.0,4368,6.59,6.55,3.97
0.28,Good,E,SI1,62.6,60.0,373,4.12,4.15,2.59
1.44,Premium,I,SI1,62.9,59.0,7580,7.2,7.15,4.51
0.32,Ideal,F,VVS1,62.3,56.0,990,4.38,4.35,2.72
1.73,Ideal,I,VS1,61.4,57.0,13250,7.7,7.65,4.71
1.01,Premium,E,SI2,60.4,60.0,4790,6.46,6.49,3.91
0.54,Ideal,D,VS2,61.1,56.0,1892,5.25,5.29,3.22
1.04,Premium,H,SI2,58.6,60.0,4368,6.67,6.63,3.9
1.01,Premium,G,VS1,62.0,58.0,6441,6.44,6.4,3.98
0.91,Premium,G,VS2,59.5,58.0,4241,6.34,6.26,3.75
1.7,Premium,D,SI2,63.0,59.0,11138,7.67,7.6,4.81
0.28,Ideal,G,VVS2,61.5,56.0,586,4.22,4.24,2.6
0.72,Ideal,J,SI1,61.9,54.0,1864,5.76,5.8,3.58
1.0,Very Good,E,VS2,63.8,59.0,6315,6.25,6.32,4.01
0.73,Very Good,D,VS1,62.2,56.0,3856,5.72,5.75,3.57
0.5,Ideal,E,VS1,61.1,58.0,2034,5.12,5.08,3.11
0.72,Premium,F,SI1,60.1,59.0,2492,5.83,5.81,3.5
